country,category,brand_name,wikidata_id,opening_rule,opening_hours,osm_additional_tags,description,source_url,opening_hours_url
PH,restaurant,Max's Restaurant,Q6794477,partial,,"{ ""drive_through:covid19"": ""yes"", ""access:covid19"": ""no"" }",,https://maxsrestaurantna.com,https://maxsgroupdelivers.com/openstores
PH,restaurant,Phở Hòa,Q55629932,partial,,,,,
PH,restaurant,Pizza Hut,Q191615,partial,,,,,
PH,restaurant,Sbarro,Q2589409,partial,,,,,
PH,restaurant,Shakey's,Q6134929,partial,,,,,
PH,restaurant,TGI Friday's,Q1524184,partial,,,,,
PH,restaurant,Yellow Cab Pizza,Q8051689,partial,,,,,
PH,shoes,Payless ShoeSource,Q7156755,closed,,,,,
PH,stationery,National Book Store,,closed,,,,,
PH,supermarket,Alfamart,Q23745600,partial,,,,,
PH,supermarket,Central Warehouse Club,,partial,,,,,
PH,supermarket,Ever,,partial,,,,,
PH,supermarket,Gaisano,,partial,,,,,
PH,supermarket,Landers,,partial,,,,,
PH,supermarket,LCC,,partial,,,,,
PH,supermarket,Metro Supermarket,,,,,,,
PH,supermarket,NCCC,,partial,,,,,
PH,supermarket,Prince Hypermart,,partial,,,,,
PH,supermarket,Puregold,Q7261170,partial,,,,,
PH,supermarket,Robinsons,,partial,,,,,
PH,supermarket,Rustans' Fresh,,partial,,,,,
PH,supermarket,S&R Membership Shopping,,partial,,,,,
PH,supermarket,Savemore,,partial,,,,,
PH,supermarket,Shopwise,,partial,,,,,
PH,supermarket,SM Hypermarket,,open_adapted,,,,https://www.facebook.com/SMMarkets/,https://www.facebook.com/notes/sm-markets/mall-based-sm-markets-stores/1308270072716172/
PH,supermarket,SM Hypermarket,,partial,,,,,
PH,supermarket,Super 8,,open_adapted,,,Store schedules vary based on location.,http://www.super8.ph/,https://www.facebook.com/super8.ph/posts/1896371113821296
PH,supermarket,Waltermart,,open_adapted,09:00-16:00,,All stores are open,https://waltermart.com.ph/store_locations,
PH,toys,Toys R Us,Q696334,closed,,,,,
PH,tyres,Bridgestone,Q179433,closed,,,,,
PH,variety_store,Miniso,,closed,,,,,
PH,water,Aquabest,,partial,,,,,
PH,water,Crystal Clear,,partial,,,,,
TR,fast_food,Arby's,Q630866,closed,,,,https://www.arbys.com.tr/,
TR,fast_food,Burger King,Q177054,closed,,,,https://www.burgerking.com.tr/,
TR,restaurant,Tavuk Dünyası,,closed,,,,http://www.tavukdunyasi.com/,
US,supermarket,7-Eleven,Q259340,open_adapted,05:00-24:00,,,https://www.7-eleven.com/coronavirus-safety,
US,supermarket,Fred Meyer,Q5495932,open_adapted,07:00-21:00,,Dedicated to seniors shoppers between 07:00 and 08:00,https://www.fredmeyer.com/i/coronavirus-update,https://www.fredmeyer.com/i/coronavirus-update/store-information
US,supermarket,Safeway,Q1508234,open_adapted,07:00-22:00,,"Shops open, offers « contact free » delivery and pickup at stores",https://www.safeway.com/faq/covid-19-faq.html,https://local.safeway.com/search.html
US,supermarket,Walgreens,Q1591889,open_adapted,09:00-17:00,,,https://news.walgreens.com/our-stories/covid-19-faq.htm,
US,supermarket,Walmart,Q483551,open_adapted,07:00-20:30,,Dedicated to seniors shoppers between 07:00 and 08:00,https://corporate.walmart.com/here-for-you,https://corporate.walmart.com/important-store-info
